country,year,prot_area_perc,gdp,under_5_mort_rate,pop_growth_perc,pop,urb_pop_growth_perc,urb_pop
HND,1995,15.0095296915,3911053180.39625,46.9,2.44040001759914,5575099.0,3.39052593001313,2358266.877
HND,1996,15.0096624131,4034037162.16216,44.9,2.33142008762865,5706605.0,3.31943094759937,2437861.656
HND,1997,15.0097954347,4663193916.34981,42.9,2.23540118364456,5835607.0,3.21374581455161,2517480.8598
HND,1998,15.0099287389,5202215657.31167,40.9,2.15967639978635,5963008.0,3.12854211016129,2597486.2848
HND,1999,17.9078058349,5372543554.00697,39.1,2.109995900502,6090164.0,3.06956460668752,2678454.1272
HND,2000,18.1677638791,7105541205.28211,37.4,2.07975849258389,6218151.0,3.03020692374029,2760859.044
HRV,1991,7.09049500542,18156461130.2534,12.1,-5.81433893195583,4510000.0,-5.4815602896103,2443518.0
HRV,1992,7.09052078492,10240621326.3685,11.4,-0.890874432691087,4470000.0,-0.559199226311556,2429892.0
HRV,1993,7.09054645889,10902601513.8856,10.9,3.73259552571801,4640000.0,4.0631745747186,2530656.0
HRV,1994,7.09057195345,14578386962.3208,10.5,0.21528532252423,4650000.0,0.544774925795349,2544480.0
HRV,1995,7.09080106508,22045607399.2506,10.0,0.407769638953509,4669000.0,0.736177159072487,2563281.0
HRV,1996,7.29569391966,23341405840.2341,9.6,-3.82017422256626,4494000.0,-3.56548971160592,2473497.6
HRV,1997,7.30000910734,23501676219.6864,9.3,1.72075721694268,4572000.0,1.97479473334786,2522829.6
HRV,1998,7.30132227177,25106400615.7183,9.0,-1.56511516217686,4501000.0,-1.31172136143511,2489953.2
HRV,1999,7.30132227177,23044198487.5935,8.7,1.17063733307521,4554000.0,1.42339067218267,2525648.4
HRV,2000,7.30132227177,21492679530.9826,8.4,-2.85097260126899,4426000.0,-2.59885649437852,2460856.0
HTI,1991,0.268058324771,3476346281.35777,146.4,2.06492679368294,7273530.0,4.90150576806753,2132598.996
HTI,1992,0.268058324771,2111405825.68328,142.0,2.03255259680591,7422881.0,4.79088421479579,2237256.3334
HTI,1993,0.268058324771,1806285587.04556,137.6,2.00431608462804,7573160.0,4.68860163694574,2344650.336
HTI,1994,0.268058324771,2124933516.02791,133.1,1.98112749297845,7724690.0,4.59523873168282,2454906.482
HTI,1995,0.268058324771,2695499730.33928,128.8,1.95976612062565,7877569.0,4.50727884703482,2568087.494
HTI,1996,0.268058324771,2970865202.66312,124.8,1.94021324482032,8031903.0,3.76397199979841,2666591.796
HTI,1997,0.268058324771,3242667331.21432,120.6,1.91509614528686,8187204.0,3.70618880193988,2767274.952
HTI,1998,0.268058324771,3757500381.22703,116.9,1.87584787004109,8342233.0,3.63542405907904,2869728.152
HTI,1999,0.268058324771,4088703119.65814,113.0,1.81889703361535,8495358.0,3.54804674462144,2973375.3
HTI,2000,0.268058324771,3664503845.56892,109.0,1.7504136521534,8645371.0,3.45017128901054,3077752.076
HUN,1991,4.65611076215,33429035926.9419,17.7,-0.0056681830315298,10373400.0,-0.18820550209908,6813249.12
HUN,1992,4.65604144361,37254463739.3708,16.8,-0.0391365807986452,10369341.0,-0.222007710122815,6798139.9596
HUN,1993,4.66285091016,38595683505.4069,15.9,-0.114045242014278,10357522.0,-0.297251407325024,6777962.3968
HUN,1994,4.66278140159,41521516338.2112,15.0,-0.136873440847145,10343355.0,-0.320415868707455,6756279.486
HUN,1995,4.66390432119,44656306509.3463,14.1,-0.139219994815758,10328965.0,-0.323099920567123,6734485.18
HUN,1996,5.06412375601,45162689435.2971,13.4,-0.17177159778914,10311238.0,-0.355990266806047,6710553.6904
HUN,1997,5.08967552126,45723577830.62,12.7,-0.201458923622463,10290486.0,-0.386017586077285,6684699.7056
HUN,1998,5.10262984558,47049233137.1801,12.1,-0.232679322182945,10266570.0,-0.41757923546118,6656843.988
HUN,1999,5.1067265366,48044272335.9396,11.5,-0.283260592609641,10237530.0,-0.468503022209123,6625729.416
HUN,2000,5.1067265366,47885455753.5844,11.0,-0.259764891895809,10210971.0,-0.445351104456653,6596287.266
IDN,1991,10.2226722192,128167999846.519,81.0,1.67076500086434,187451800.0,4.88647616431746,59234768.8
IDN,1992,10.7828407801,139116270052.446,77.1,1.61957538244552,190512441.0,4.7350921604251,62107055.766
IDN,1993,10.8344656576,158006849878.9,73.3,1.56925519688151,193525648.0,4.59063305653117,65024617.728
IDN,1994,10.8344757337,176892148243.49,69.9,1.51935791086296,196488446.0,4.45211942031496,67985002.316
IDN,1995,10.8759846749,202132032844.159,66.6,1.47109270281941,199400339.0,4.32028828225002,70986520.684
IDN,1996,11.0168574787,227369671349.349,63.9,1.42248011674439,202257039.0,4.95485619978524,74592395.9832
IDN,1997,11.9917672631,215748854646.704,61.5,1.37801724281801,205063468.0,4.78986203198725,78252219.3888
IDN,1998,12.796430233,95445548017.3549,58.8,1.34455911707078,207839287.0,4.64382743250566,81971814.7928
IDN,1999,13.5176037688,140001352527.221,56.3,1.32466440890757,210610776.0,4.51854865969082,85760707.9872
IDN,2000,13.5176037688,165021047883.451,54.0,1.31350679370007,213395411.0,4.40853139781021,89626072.62
IND,1991,5.02332898715,267523504823.545,111.9,1.98311321973801,866530000.0,2.84215794024183,222871516.0
IND,1992,5.18445342107,245553170107.802,108.7,1.86257314480604,882821000.0,2.71430109669396,229003767.4
IND,1993,5.18803863975,276037365895.65,105.6,1.85264676569023,899329000.0,2.69718153576026,235264466.4
IND,1994,5.19152515482,323506143586.02,102.6,1.80365942221691,915697000.0,2.64112149223396,241560868.6
IND,1995,5.22862538279,356298991324.313,99.5,1.78404051588515,932180000.0,2.61454736573364,247959880.0
IND,1996,5.24368068433,388343910827.918,96.6,1.76287306912228,948758852.890549,2.58653927571018,254457124.345245
IND,1997,5.28855938948,410915167039.78,93.6,1.74170562235941,965428183.114848,2.5586429544825,261051780.714255
IND,1998,5.30690440181,416252442323.143,90.9,1.72053817559652,982182462.141349,2.53085568495884,267742939.179732
IND,1999,5.31763650573,450476199267.528,88.2,1.69937072883366,999016010.49748,2.50317483740985,274529599.684708
IND,2000,5.3334339278,460182031503.095,85.5,1.6782032820708,1015923000.0,2.47559786598522,281410671.0
IRL,1991,0.901821756772,48319942438.9531,8.5,0.566025794629971,3525700.0,0.916903383317764,2013174.7
IRL,1992,0.902147423983,54270256540.8385,8.2,0.661505169139082,3549100.0,1.01115591675724,2033634.3
IRL,1993,0.902828872498,50872394991.2961,7.8,0.399303131750369,3563300.0,0.747735565210013,2048897.5
IRL,1994,0.906394552323,55414618700.7481,7.5,0.207457308299847,3570700.0,0.554679892466633,2060293.9
IRL,1995,0.907609914652,67101825431.8182,7.4,1.06816590584479,3608841.0,1.40852242276197,2089518.939
IRL,1996,0.90785061663,74057237196.3206,7.3,0.794410172130064,3637510.0,1.2049224021725,2114848.314
IRL,1997,0.911075530556,81180205000.0,7.3,1.0078597722068,3674171.0,1.41476176474247,2144981.0298
IRL,1998,0.951721470247,88007645411.0127,7.3,1.04853584658961,3712696.0,1.45333382178922,2176382.3952
IRL,1999,0.951721470247,96292879615.3846,7.2,1.13367752167159,3754786.0,1.53588030875277,2210067.0396
IRL,2000,0.951738294022,96754681824.2123,7.0,1.34196729187762,3805174.0,1.73996082653971,2248857.834
IRN,1993,5.23841543925,60088309490.6234,56.9,1.6078663971964,57940444.0,2.85690948578389,33976276.3616
IRN,1994,5.23840524254,67128216022.6715,54.1,1.6078663971964,58808655.0,2.80871949946408,34944102.801
IRN,1995,5.55005961223,90829495171.4392,51.7,1.60786639719644,59757114.0,2.90406908158556,35973782.628
IRN,1996,5.76172984882,110573439131.013,49.5,1.55741244697214,60815686.0,3.07610144914119,37097568.46
IRN,1997,5.76195241842,105298720965.1,48.4,1.85723486259872,61955730.0,3.16018489163209,38288641.14
IRN,1998,5.76194220266,102661888397.335,47.7,1.8824021360631,63133032.0,3.16859350030391,39521278.032
IRN,1999,5.76195492981,104656040167.701,46.3,1.79780835205489,64278307.0,3.06766668576761,40752446.638
IRN,2000,5.87902599091,101286514977.457,43.9,1.64176941937627,65342319.0,2.8957043446498,41949768.798
IRQ,1997,0.0514619937393,10113863358.2597,44.0,3.06771797051202,22206596.926684,2.72963321330676,15189312.2978519
IRQ,1998,0.0515136823889,10468730246.9136,43.7,3.06771797051202,22887832.691243,2.7287782457314,15609501.8954278
IRQ,1999,0.0515136823889,17942362576.0649,43.2,3.06771797051202,23589966.847773,2.72791825630925,16041177.4564857
IRQ,2000,0.0533500212567,25857106735.7513,42.8,3.06771797051202,24313640.5,2.72705320066455,16484648.259
ISL,1991,9.49989294246,6807365897.52239,6.1,1.2480661223609,258000.0,1.42412250586421,234676.8
ISL,1992,9.49997809753,6976080330.65779,5.9,1.19438907834658,261100.0,1.37013604801121,237914.32
ISL,1993,9.63534058198,6126456175.15147,5.6,1.0287764578131,263800.0,1.20421509930245,240796.64
ISL,1994,9.64869053481,6294803496.77744,5.3,0.830506849848487,266000.0,1.00563824312197,243230.4
ISL,1995,9.64886649362,7018100153.49728,5.0,0.749067172915766,268000.0,0.923892392268699,245488.0
ISL,1996,9.65073990722,7330965239.09774,4.8,0.743497848751799,270000.0,0.874416479713715,247644.0
ISL,1997,9.65082308263,7422994705.53972,4.5,0.738010729762246,272000.0,0.868758187917519,249804.8
ISL,1998,9.65090615538,8291725774.15186,4.3,0.732604009207288,274000.0,0.863180741579743,251970.4
ISL,1999,9.65090615538,8742600398.42235,4.1,1.26928267984189,277500.0,1.39968913170654,255522.0
ISL,2000,9.65090615538,8697298234.45609,3.9,1.25337361472567,281000.0,1.38361022961775,259082.0
ISR,1991,17.2025729267,59170288069.8687,10.9,6.01700840350778,4949000.0,6.1275671139944,4478845.0
ISR,1992,18.7425987563,65771216221.0222,10.4,3.45546668066961,5123000.0,3.56590313303694,4641438.0
ISR,1993,18.7426350001,65925582472.9926,9.8,2.65809161141794,5261000.0,2.76840618637621,4771727.0
ISR,1994,18.742671096,74669718186.6171,9.2,2.58926268534896,5399000.0,2.69945569736365,4902292.0
ISR,1995,18.7427071298,96064819727.2782,8.7,2.66828678823211,5545000.0,2.77835851423662,5040405.0
ISR,1996,18.7427431064,105370179506.027,8.3,2.61650577740933,5692000.0,2.72645647586923,5179720.0
ISR,1997,18.7427790305,108389866534.253,7.8,2.49839488562866,5836000.0,2.60822481819958,5316596.0
ISR,1998,18.742814883,109886581932.054,7.5,2.28687854611497,5971000.0,2.39658797186894,5445552.0
ISR,1999,18.742814883,110790638717.837,7.2,2.5464337258973,6125000.0,2.65602293865725,5592125.0
ISR,2000,18.742814883,124749221298.408,6.9,2.64233174630955,6289000.0,2.75180099897572,5748146.0
ITA,1991,6.74272616027,1195264703137.19,9.2,0.069881605080073,56758650.0,0.129833645245041,37880723.01
ITA,1992,6.76258143161,1265800120974.08,8.8,0.0686883977963109,56797650.0,0.128604517024358,37929470.67
ITA,1993,7.53398974796,1020989390919.16,8.3,0.0617792441395456,56832750.0,0.121659485449744,37975643.55
ITA,1994,7.58335361427,1053924224303.55,7.9,0.020936439509464,56844650.0,0.0807808458436996,38006332.99
ITA,1995,7.90953302914,1126041431118.51,7.5,0.002550779197213,56846100.0,0.0623593934202524,38030040.9
ITA,1996,8.13523014568,1259602980298.66,7.0,0.0293732506779561,56862800.0,0.119019155381643,38075330.88
ITA,1997,8.59026990703,1192322069122.33,6.6,0.0545023335215437,56893800.0,0.144067946315992,38130224.76
ITA,1998,8.94638952456,1217086529497.04,6.2,0.0301393397548182,56910950.0,0.11962480433922,38175865.26
ITA,1999,9.30718922394,1200821526741.96,5.9,0.0186238552797148,56921550.0,0.108029314967788,38217128.67
ITA,2000,9.44001662913,1097344131195.87,5.6,0.0475102570933907,56948600.0,0.136835854814891,38269459.2
JAM,1991,10.2684760917,4106205952.23973,37.1,0.668970226435139,2406041.9876587,1.15362388290442,1194359.24267378
JAM,1992,10.2684276775,3535452385.984,36.4,0.704137032224874,2423043.60848551,1.18645312420335,1208614.15191257
JAM,1993,14.070936091,4891215396.78684,35.6,0.739303838014642,2441023.64567244,1.21930480627257,1223441.05121102
JAM,1994,14.0708694107,4938132517.80945,34.7,0.774470643804386,2460002.05465619,1.25217860750634,1238857.03472486
JAM,1995,14.0708026762,5813471981.63996,33.8,0.809637449594132,2480000.0,1.28507421241477,1254880.0
JAM,1996,14.0707359417,6527302707.85419,33.2,1.19936838269183,2509923.42512675,1.67255546116301,1276045.06933444
JAM,1997,14.0706691981,7472532258.01629,32.5,0.957393761740513,2534068.67507572,1.42835230646668,1294402.27922868
JAM,1998,14.9145427649,8742153397.25675,31.7,0.892249074484067,2556780.0511581,1.36099998910041,1312139.52225434
JAM,1999,18.8877744424,8830909008.27052,30.9,0.682484619096696,2574289.36407701,1.14904849452091,1327303.5961181
JAM,2000,18.8877744424,9008629729.41031,30.3,0.584824600956021,2589388.55137656,1.04922175730725,1341303.26961306
JOR,1991,8.35106263109,4193336133.68857,37.2,11.1806565039193,3545000.0,12.8290461816591,2602030.0
JOR,1992,8.35127006052,5310833151.19136,36.3,5.16740366873941,3733000.0,6.78906115376011,2784818.0
JOR,1993,9.41065052996,5605775321.54374,35.5,4.528387378093,3905930.64613513,6.12416620772425,2960695.42977043
JOR,1994,9.41085894947,6237267189.00443,34.8,3.88937108744658,4060839.76095769,5.46008425342651,3126846.61593742
JOR,1995,9.41106786959,6727454310.64623,33.7,3.25035479680021,4195000.0,4.79677757167653,3280490.0
JOR,1996,9.41127728141,6928490840.94834,32.8,3.05292050348228,4325045.0,3.07849268109253,3383050.199
JOR,1997,9.41148719161,7248048122.68007,31.9,3.05292050348228,4459121.395,3.07848614340169,3488816.579448
JOR,1998,9.41169759351,7914118276.94914,31.0,3.05391763193643,4597400.0,3.07947673750689,3597925.24
JOR,1999,9.41169759351,8151541084.4784,30.2,1.79140155214828,4680500.0,1.81695412670918,3663895.4
JOR,2000,9.41169759351,8463892909.23297,29.4,2.46900070700557,4797500.0,2.49454675389376,3756442.5
JPN,1991,13.2928076004,3484769502927.47,6.2,0.310355945838531,123921000.0,0.784665135439796,78565914.0
JPN,1992,13.3986001395,3796114212803.18,6.1,0.248237080928634,124229000.0,0.720307194422393,79133873.0
JPN,1993,13.7874386427,4350012320387.63,6.0,0.246819412580702,124536000.0,0.716671490736136,79703040.0
JPN,1994,14.617547206,4778992405667.67,5.8,0.340685788662686,124961000.0,0.808340577052863,80349923.0
JPN,1995,15.0439782662,5264380244015.5,5.6,0.381789601137122,125439000.0,0.847267555635352,81033594.0
JPN,1996,15.1428044794,4642544385824.12,5.4,0.256369567168004,125761000.0,0.441955763336038,81392519.2
JPN,1997,15.6009785995,4261842006299.65,5.2,0.262058819350838,126091000.0,0.447301231074755,81757404.4
JPN,1998,15.6631251875,3857027943100.85,5.0,0.252672401073167,126410000.0,0.437572299667844,82115936.0
JPN,1999,15.7564734454,4368734790196.9,4.7,0.1896783940218,126650000.0,0.374237043763272,82423820.0
JPN,2000,15.7564734454,4667448302100.39,4.5,0.173556370482271,126870000.0,0.357775028659289,82719240.0
KAZ,1991,2.40746151791,24881135586.399,55.9,0.625030618420529,16450500.0,0.482833651694652,9248471.1
KAZ,1992,2.42648759519,24906939560.1098,54.6,-0.0693522016913895,16439095.1712678,-0.211751656156339,9228908.02914974
KAZ,1993,2.42648377461,23409027475.6879,53.2,-0.663278466644735,16330419.0041162,-0.805880986354133,9154832.89370755
KAZ,1994,2.42647998519,21250839258.0901,51.6,-1.45085403383215,16095198.9372608,-1.59366019876564,9010092.36507857
KAZ,1995,2.42647619391,20374307047.115,50.2,-1.75225620523454,15815626.3821576,-1.89526659785993,8840935.14762611
KAZ,1996,2.51962356222,21035357832.8019,48.9,-1.51455883123885,15577894.256927,-1.37154843861347,8720505.20502775
KAZ,1997,2.51962091315,22165932062.966,47.6,-1.57996556628312,15333703.0400357,-1.43715940134962,8596073.92424401
KAZ,1998,2.51961826371,22135245413.2312,46.4,-1.72609375195581,15071300.1250722,-1.58349123224638,8461027.89021551
KAZ,1999,2.52093453333,16870817134.7767,45.1,-0.952511041847735,14928425.8540544,-0.810111587382807,8392761.01514939
KAZ,2000,2.52093453333,18291990619.137,43.9,-0.300548838413813,14883626.0,-0.158351871687937,8379481.438
KEN,1991,11.5246441545,8152105054.25449,102.7,3.32585127864644,24240108.0,4.20113038960592,4450483.8288
KEN,1992,11.5246604471,8220718082.65439,105.4,3.25589763843892,25042330.0,4.12358204100778,4637839.516
KEN,1993,11.6004729496,5751786609.50323,108.3,3.16051260876259,25846436.0,4.02073296702894,4828114.2448
KEN,1994,11.6062763327,7148143144.00729,111.6,3.03494915626128,26642887.0,3.88783279101332,5019519.9108
KEN,1995,11.6070691517,9046331923.21178,114.2,2.89590485637324,27425720.0,3.74157585819556,5210886.8
KEN,1996,11.6070286844,12045836991.7091,116.3,2.75426955810898,28191597.0,3.48841024394576,5395871.6658
KEN,1997,11.6069882801,13115729422.0063,117.2,2.63659220640314,28944780.0,3.36538252216227,5580553.584
KEN,1998,11.6069479405,14093228424.7143,116.4,2.56362862015421,29696410.0,3.28714598823215,5767042.822
KEN,1999,11.6069479712,12896050251.685,114.0,2.54588975777347,30462154.0,3.26420993212271,5958397.3224
KEN,2000,11.6095876007,12691278914.2408,111.1,2.56527405104042,31253701.0,3.27847116476755,6156979.097
KGZ,1991,6.35640139056,2570833333.33333,69.3,1.61474690373938,4495000.0,0.817929938821695,1685625.0
KGZ,1992,6.43479775391,2316562400.0,67.0,1.12820575067679,4546000.0,0.324988580950353,1691112.0
KGZ,1993,6.43482382952,2028295454.54545,64.9,-0.0660138653085189,4543000.0,-0.875734888570459,1676367.0
KGZ,1994,6.45894543163,1681006993.00699,62.9,-0.0660574724009679,4540000.0,-0.882388536317058,1661640.0
KGZ,1995,6.77170559257,1661018518.51852,60.8,1.09312252894933,4589900.0,0.270072615297791,1666133.7
KGZ,1996,6.94172367326,1827570586.16784,59.0,1.45132266574903,4657000.0,0.954221393546971,1682108.4
KGZ,1997,6.94173450559,1767864035.71943,57.0,1.44960969454658,4725000.0,0.950024975209424,1698165.0
KGZ,1998,6.94174544294,1645963749.83146,55.2,1.51231615742208,4797000.0,1.01022305241212,1715407.2
KGZ,1999,6.94174544294,1249062025.13805,53.7,1.3993769799462,4864600.0,0.894750173183764,1730824.68
KGZ,2000,6.94174544294,1369691955.02213,51.9,1.03682970568979,4915300.0,0.529643495893756,1740016.2
KHM,1993,16.3163491337,2533727592.02872,120.6,3.21535625013937,10539239.0,5.60352945047812,1429120.8084
KHM,1994,18.2279416862,2791435218.70776,120.8,3.01714726456936,10862069.0,5.34961452121024,1507655.1772
KHM,1995,18.3335675734,3441205624.34357,120.5,2.78861326398949,11169233.0,5.06791421684512,1586031.086
KHM,1996,18.3415737631,3506695722.70366,120.3,2.56001107075894,11458858.0,6.29230328615651,1689035.6692
KHM,1997,18.3416012683,3443413331.64013,119.3,2.34877957053054,11731187.0,5.94676926824891,1792525.3736
KHM,1998,18.345603492,3120425502.56966,114.6,2.14991300380669,11986128.0,5.62293086392005,1896205.4496
KHM,1999,23.97928683,3517242477.23368,108.7,1.96851185470921,12224414.0,5.32494873821852,1999914.1304
KHM,2000,23.97928683,3654031716.27649,103.1,1.80404329858746,12446949.0,5.05147237403015,2103534.381
